,participant,word_count,start,end,duration
4433,FA1,1,17815225,17815445,220
4434,FC1,6,17815615,17818465,2850
4435,FA1,19,17818895,17822395,3500
4436,FA1,15,17823030,17826350,3320
4437,CHI,0,17826740,17826970,230
4438,FA1,2,17827835,17828175,340
4439,CHI,0,17828955,17829425,470
4440,CHI,0,17830230,17830740,510
4441,FA1,2,17830485,17832495,2010
4442,CHI,0,17832935,17833325,390
4443,FA1,6,17833270,17835320,2050
4444,CHI,0,17835820,17836130,310
4445,CHI,0,17838210,17838420,210
4446,CHI,0,17839520,17840080,560
4447,FA1,10,17840200,17842600,2400
4448,FA1,5,17843120,17845220,2100
4449,FA1,1,17854440,17855030,590
4450,FA1,4,17856815,17858245,1430
4451,FC1,6,17859760,17861660,1900
4452,FA1,7,17861440,17862300,860
4453,CHI,0,17862790,17869130,6340
4454,FA1,18,17863495,17866605,3110
4455,FA1,6,17867520,17869090,1570
4456,FA1,5,17869705,17871105,1400
4457,FA1,4,17871965,17873315,1350
4458,CHI,0,17874375,17876565,2190
4459,FC1,5,17875000,17876810,1810
4460,FA1,3,17877160,17878350,1190
4461,FC1,10,17878465,17882245,3780
4462,FA1,9,17883485,17885855,2370
4463,FC1,8,17887120,17889490,2370
4464,FA1,4,17889935,17891245,1310
4465,FA1,18,17892440,17896170,3730
4466,FC1,7,17900985,17904065,3080
4467,FA1,10,17904295,17908455,4160
4468,FC1,2,17908475,17909375,900
4469,FA1,7,17909355,17911065,1710
4470,CHI,0,17911230,17913510,2280
4471,FA1,11,17911830,17913520,1690
4472,FA1,2,17914185,17914925,740
4473,FA1,4,17915215,17916245,1030
4474,FC1,1,17915530,17915830,300
4475,FC1,1,17917470,17917840,370
4476,FC1,2,17920135,17920435,300
4477,FA1,0,17920575,17920855,280
4478,FA1,3,17922825,17923845,1020
4479,FC1,1,17926105,17926305,200
4480,FA1,6,17927195,17928695,1500
4481,FA1,6,17929675,17930885,1210
4482,FC1,4,17932550,17933890,1340
4483,FA1,7,17934370,17935640,1270
4484,CHI,0,17936110,17937330,1220
4485,FA1,19,17936145,17940995,4850
4486,CHI,0,17938140,17939100,960
4487,FA1,7,17941740,17943010,1270
4488,CHI,0,17943645,17944805,1160
4489,CHI,0,17945085,17945795,710
4490,CHI,0,17946780,17949380,2600
4491,FC1,8,17948300,17951450,3150
4492,FA1,13,17952085,17955695,3610
4493,CHI,0,17954165,17955685,1520
4494,FC1,1,17955050,17955440,390
4495,FA1,3,17956485,17957085,600
4496,FC1,5,17957545,17958745,1200
4497,FA1,1,17958625,17959015,390
4498,FA1,8,17959100,17961880,2780
4499,FC1,1,17961190,17961420,230
4500,FC1,1,17962640,17966130,3490
4501,FC1,5,17967985,17969385,1400
4502,FA1,6,17969735,17971275,1540
4503,FC1,9,17972025,17975635,3610
4504,FA1,11,17975170,17977310,2140
4505,FA1,8,17977795,17979405,1610
4506,FC1,0,17978400,17980300,1900
4507,FA1,4,17980880,17981670,790
4508,FC1,0,17981895,17986965,5070
4509,FC1,0,17989570,17993750,4180
4510,FA1,0,17995140,17997190,2050
4511,FC1,0,17996945,18005755,8810
4512,FC1,12,18007285,18011915,4630
4513,FA1,1,18008780,18009160,380
4514,FA1,9,18012030,18013570,1540
4515,FC1,3,18014230,18015880,1650
4516,FA1,7,18015840,18017390,1550
4517,FC1,5,18017625,18019385,1760
4518,FA1,7,18019235,18020875,1640
4519,FA1,5,18040365,18041535,1170
4520,FC1,1,18045390,18046280,890
4521,FA1,5,18046005,18047355,1350
4522,FC1,4,18047420,18048610,1190
4523,CHI,0,18054225,18055075,850
4524,CHI,0,18057540,18058110,570
4525,CHI,0,18060445,18070175,9730
4526,FC1,1,18066770,18067480,710
4527,FA1,2,18067695,18068015,320
4528,FC1,3,18068105,18069395,1290
4529,FC1,3,18070670,18071790,1120
4530,FA1,6,18071580,18072580,1000
4531,FA1,5,18074046,18075286,1240
4532,FC1,4,18075700,18076690,990
4533,FC1,2,18077826,18080446,2620
4534,FA1,1,18095066,18095916,850
4535,FA1,8,18100131,18102581,2450
4536,FC1,1,18101876,18102516,640
4537,FC1,1,18104456,18104806,350
4538,FC1,7,18108421,18109271,850
4539,FA1,12,18111006,18112996,1990
4540,FC1,1,18113421,18113841,420
4541,FC1,5,18115661,18117291,1630
4542,FA1,4,18117246,18118076,830
4543,FC1,15,18117690,18122560,4870
4544,FA1,1,18122405,18123115,710
4545,FC1,6,18122985,18124865,1880
4546,FA1,1,18124950,18125360,410
4547,FC1,7,18125425,18128645,3220
4548,FA1,7,18129135,18130915,1780
4549,CHI,0,18130975,18131405,430
4550,FA1,5,18132790,18134150,1360
4551,CHI,0,18133620,18134160,540
4552,FC1,3,18134440,18135650,1210
4553,FA1,12,18136355,18139155,2800
4554,FC1,1,18139295,18139975,680
4555,FC1,8,18141355,18143805,2450
4556,FA1,2,18144310,18145100,790
4557,FC1,1,18145125,18145645,520
4558,FA1,14,18145735,18149515,3780
4559,FA1,15,18150095,18154265,4170
4560,FA1,4,18154290,18155120,830
4561,CHI,0,18155125,18155805,680
4562,FC1,3,18158475,18161875,3400
4563,FA1,1,18161345,18161895,550
4564,FA1,4,18174500,18176290,1790
4565,FC1,1,18178565,18178975,410
4566,FA1,1,18179290,18179780,490
4567,FC1,27,18182445,18208325,25880
4568,FA1,8,18208525,18211735,3210
4569,FC1,5,18211920,18215670,3750
4570,FC1,0,18215795,18219755,3960
4571,FA1,6,18219435,18223615,4180
4572,FC1,3,18223645,18228955,5310
4573,FA1,9,18229700,18232000,2300
4574,FA1,37,18233465,18243615,10150
4575,FC1,1,18241130,18241610,480
4576,FC1,7,18244640,18246520,1880
4577,FC1,8,18248620,18250870,2250
4578,FC1,2,18251815,18252745,930
4579,FA1,30,18253720,18260540,6820
4580,FC1,6,18264980,18267810,2830
4581,FA1,1,18267705,18268235,530
4582,FC1,1,18268450,18268990,540
4583,FA1,2,18269240,18270570,1330
4584,FA1,2,18270625,18271875,1250
4585,FC1,8,18271510,18275760,4250
4586,FA1,0,18272070,18274010,1940
4587,FA1,4,18275530,18276780,1250
4588,FC1,1,18276765,18277265,500
4589,FA1,9,18277195,18279405,2210
4590,FC1,1,18280310,18280910,600
4591,FA1,7,18280920,18282480,1560
4592,CHI,0,18282040,18282540,500
4593,CHI,0,18283090,18283540,450
4594,FA1,4,18283965,18285185,1220
4595,CHI,1,18285385,18286055,670
4596,FC1,1,18286660,18287070,410
4597,FA1,2,18287555,18288595,1040
4598,FC1,7,18290710,18294680,3970
4599,FA1,3,18294485,18295775,1290
4600,CHI,0,18295160,18295610,450
4601,FC1,4,18297365,18299885,2520
4602,CHI,0,18299345,18299865,520
4603,FC1,1,18300855,18301295,440
4604,FA1,27,18301355,18306725,5370
4605,CHI,0,18302980,18303650,670
4606,FC1,1,18307015,18307735,720
4607,FA1,15,18307725,18310795,3070
4608,CHI,0,18309410,18309960,550
4609,FA1,7,18311085,18312365,1280
4610,FC1,1,18312255,18312795,540
4611,FA1,2,18313145,18314105,960
4612,FC1,8,18314225,18316325,2100
4613,FA1,13,18316445,18318875,2430
4614,FC1,12,18319200,18322960,3760
4615,FA1,6,18323630,18325670,2040
4616,CHI,0,18323850,18324110,260
4617,CHI,0,18325640,18326090,450
4618,FC1,5,18326135,18327795,1660
4619,FA1,12,18327995,18330545,2550
4620,FC1,1,18330360,18330800,440
4621,FA1,5,18331780,18333190,1410
4622,CHI,0,18335085,18335845,760
4623,CHI,0,18342815,18343285,470
4624,CHI,0,18350300,18350900,600
4625,FA1,6,18357390,18361030,3640
4626,FC1,1,18361550,18362190,640
4627,FA1,1,18362750,18363210,460
4628,FC1,2,18363540,18365890,2350
4629,FA1,7,18365885,18368695,2810
4630,FC1,4,18370200,18372610,2410
4631,FA1,14,18372165,18377285,5120
4632,FC1,1,18377865,18378675,810
4633,CHI,0,18380620,18380980,360
4634,CHI,0,18383320,18383580,260
4635,CHI,0,18384300,18384770,470
4636,FA1,4,18384820,18385620,800
4637,FC1,1,18385650,18386210,560
4638,FA1,8,18386730,18389110,2380
4639,FC1,3,18390960,18391820,860
4640,FA1,1,18392280,18392870,590
4641,FA1,12,18394155,18402585,8430
4642,FC1,3,18402090,18403560,1470
4643,FA1,1,18403525,18404665,1140
4644,FA1,7,18407225,18409635,2410
4645,CHI,0,18412350,18449980,37630
4646,FC1,6,18413585,18416695,3110
4647,FA1,14,18416250,18419760,3510
4648,FA1,0,18432410,18434700,2290
4649,FC1,4,18439485,18440865,1380
4650,FA1,2,18442965,18445615,2650
4651,CHI,0,18452810,18453310,500
4652,CHI,0,18455650,18456830,1180
4653,FC1,7,18461020,18463490,2470
4654,FA1,10,18464035,18466515,2480
4655,FC1,1,18467365,18467935,570
4656,FA1,6,18468800,18470140,1340
4657,CHI,0,18479640,18480520,880
4658,CHI,0,18481390,18482190,800
4659,FA1,6,18491020,18492930,1910
4660,FC1,4,18496985,18499715,2730
4661,FC1,3,18500000,18502240,2240
4662,FC1,3,18502885,18503865,980
4663,CHI,0,18503790,18505440,1650
4664,FA1,40,18505515,18517995,12480
4665,CHI,0,18516655,18517085,430
4666,FC1,14,18528860,18534320,5460
4667,FA1,12,18534390,18538990,4600
4668,FC1,8,18545680,18548990,3310
4669,FA1,8,18548475,18552055,3580
4670,FA1,5,18559295,18561785,2490
4671,CHI,0,18562570,18568540,5970
4672,FC1,4,18563480,18564910,1430
4673,FA1,22,18565395,18572845,7450
4674,CHI,0,18569985,18570675,690
4675,CHI,0,18572780,18573660,880
4676,FC1,1,18573290,18574140,850
4677,FA1,14,18574405,18577875,3470
4678,CHI,0,18576400,18577370,970
4679,FA1,0,18578050,18579770,1720
4680,CHI,0,18578240,18598320,20080
4681,FC1,1,18580505,18583035,2530
4682,FC1,4,18599320,18601310,1990
4683,FA1,8,18601565,18603745,2180
4684,FA1,4,18604795,18606205,1410
4685,FC1,5,18607750,18609320,1570
4686,FA1,6,18609285,18610575,1290
4687,CHI,0,18612260,18619090,6830
4688,FA1,12,18613675,18620295,6620
4689,FC1,1,18620655,18621455,800
4690,FA1,7,18621905,18624145,2240
4691,FA1,3,18624425,18625695,1270
4692,FC1,1,18626320,18627230,910
4693,FA1,3,18628815,18631005,2190
4694,FC1,6,18636780,18640940,4160
4695,FA1,1,18640920,18641550,630
4696,FA1,5,18643325,18644955,1630
4697,FC1,7,18645320,18647680,2360
4698,FA1,4,18647070,18648690,1620
4699,CHI,0,18648710,18651420,2710
4700,FA1,8,18651955,18654615,2660
4701,CHI,0,18656005,18656835,830
4702,FA1,6,18656360,18658590,2230
4703,FA1,6,18658855,18660945,2090
4704,FC1,5,18660940,18663190,2250
4705,FA1,7,18662685,18663985,1300
4706,CHI,0,18663475,18664905,1430
4707,FA1,8,18664600,18666180,1580
4708,FC1,3,18666370,18667420,1050
4709,FA1,9,18667515,18669575,2060
4710,CHI,0,18668255,18672265,4010
4711,FC1,5,18673840,18675990,2150
4712,CHI,0,18674235,18675115,880
4713,FA1,3,18676035,18677845,1810
4714,CHI,0,18677570,18678820,1250
4715,CHI,0,18679605,18680525,920
4716,CHI,0,18683445,18685795,2350
4717,FA1,5,18686100,18689690,3590
4718,CHI,0,18686495,18690505,4010
4719,FA1,7,18689920,18691970,2050
4720,FC1,4,18692040,18693660,1620
4721,FA1,4,18693735,18694805,1070
4722,FC1,5,18694840,18696120,1280
4723,FA1,8,18696130,18698680,2550
4724,FC1,2,18698645,18699565,920
4725,FA1,12,18699345,18701515,2170
4726,FC1,8,18702110,18706150,4040
4727,FA1,1,18705340,18706720,1380
4728,FC1,3,18706710,18708650,1940
4729,FA1,6,18708110,18709290,1180
4730,FC1,1,18709340,18710220,880
4731,FC1,16,18710980,18718150,7170
4732,FA1,1,18718135,18718995,860
4733,FA1,6,18732555,18734095,1540
4734,FC1,1,18734115,18734495,380
4735,CHI,0,18734445,18735595,1150
4736,FC1,2,18736590,18738050,1460
4737,FA1,3,18737990,18738880,890
4738,FC1,5,18738835,18740455,1620
4739,FA1,7,18740685,18742525,1840
4740,FC1,1,18742015,18743180,1165
4741,FC1,0,18743180,18745450,2270
4742,CHI,0,18743585,18745415,1830
4743,FC1,1,18745450,18747080,1630
4744,CHI,0,18745955,18747145,1190
4745,FA1,9,18747310,18751690,4380
4746,FA1,3,18752380,18753840,1460
4747,FC1,1,18758240,18759070,830
4748,FC1,5,18759585,18761215,1630
4749,CHI,0,18761270,18762790,1520
4750,FA1,4,18761800,18763140,1340
4751,CHI,0,18763120,18764640,1520
4752,FA1,5,18764660,18766440,1780
4753,CHI,0,18767360,18767940,580
4754,CHI,0,18769005,18769585,580
4755,FC1,0,18770030,18771200,1170
4756,CHI,0,33775008,33779178,4170
4757,FC1,2,33777983,33779163,1180
4758,FA1,13,33779803,33782423,2620
4759,CHI,0,33782143,33785373,3230
4760,FA1,0,33785408,33786438,1030
4761,FC1,2,33786433,33787053,620
4762,FA1,1,33790763,33791473,710
4763,FA1,7,33791758,33793108,1350
4764,FC1,6,33793583,33795743,2160
4765,FA1,26,33795803,33805313,9510
4766,FC1,3,33805538,33807318,1780
4767,FA1,4,33807043,33808343,1300
4768,FC1,1,33808973,33810253,1280
4769,FA1,7,33810483,33812113,1630
4770,FC1,6,33812778,33817028,4250
4771,FA1,7,33817233,33819213,1980
4772,CHI,0,33818573,33820193,1620
4773,FA1,9,33820903,33822823,1920
4774,FC1,8,33822903,33825523,2620
4775,FA1,11,33826653,33830513,3860
4776,FC1,5,33830823,33832793,1970
4777,FA1,7,33833188,33835608,2420
4778,FC1,5,33836688,33838928,2240
4779,CHI,0,33837848,33839298,1450
4780,FA1,17,33839273,33844293,5020
4781,FC1,2,33841663,33842203,540
4782,FC1,4,33844913,33846643,1730
4783,FA1,4,33846388,33847988,1600
4784,FA1,12,33849428,33852318,2890
4785,FA1,11,33852463,33856023,3560
4786,FA1,15,33857623,33862023,4400
4787,FA1,7,33863323,33865723,2400
4788,FC1,4,33868693,33870713,2020
4789,FA1,7,33870338,33871118,780
4790,FA1,2,33871158,33872118,960
4791,FC1,3,33872098,33874058,1960
4792,FA1,3,33873778,33875098,1320
4793,FC1,1,33876558,33877238,680
4794,FC1,7,33879798,33882388,2590
4795,FA1,9,33882123,33885983,3860
4796,FA1,5,33886363,33887933,1570
4797,FA1,1,33888318,33889018,700
4798,FA1,6,33890528,33892608,2080
4799,CHI,0,33894108,33894598,490
4800,FA1,3,33895483,33896553,1070
4801,FAE,7,33897648,33900718,3070
4802,FA1,8,33900836,33902736,1900
4803,FAE,0,33903446,33905646,2200
4804,FA1,20,33905406,33910636,5230
4805,FAE,0,33910901,33915271,4370
4806,FA1,8,33915326,33919606,4280
4807,CHI,0,33917196,33918646,1450
4808,FAE,3,33919261,33920211,950
4809,CHI,0,33920526,33923126,2600
4810,FA1,10,33921146,33923326,2180
4811,FC1,3,33924436,33925626,1190
4812,FA1,11,33925621,33929521,3900
4813,FC1,4,33929741,33931631,1890
4814,FA1,19,33931366,33935496,4130
4815,FC1,4,33935531,33936731,1200
4816,FA1,4,33936611,33937991,1380
4817,FC1,7,33938421,33941621,3200
4818,FAE,9,33939001,33941621,2620
4819,FA1,6,33941611,33943251,1640
4820,FA1,19,33944091,33947831,3740
4821,FC1,3,33948741,33950241,1500
4822,FA1,3,33950371,33951581,1210
4823,FC1,7,33952546,33958736,6190
4824,FC1,6,33959861,33963511,3650
4825,FA1,24,33963051,33967481,4430
4826,FA1,4,33967776,33969036,1260
4827,FC1,1,33968536,33969026,490
4828,FAE,0,33970941,33974011,3070
4829,FA1,8,33973616,33976826,3210
4830,FAE,0,33976921,33983651,6730
4831,FC1,4,33979916,33981686,1770
4832,FA1,16,33982721,33986261,3540
4833,FC1,7,33986011,33989071,3060
4834,FA1,13,33989051,33991891,2840
4835,CHI,0,33991641,33995661,4020
4836,FC1,5,33995661,33997261,1600
4837,FA1,1,33996951,33997641,690
4838,FAE,7,33998816,34000976,2160
4839,CHI,0,34000866,34001266,400
4840,CHI,0,34002636,34005116,2480
4841,FAE,5,34005126,34007406,2280
4842,CHI,0,34007446,34011436,3990
4843,FAE,3,34010961,34014851,3890
4844,CHI,0,34013486,34015646,2160
4845,FA1,8,34015676,34018466,2790
4846,CHI,0,34017371,34018981,1610
4847,FA1,1,34019926,34020546,620
4848,FAE,0,34020526,34021496,970
4849,FA1,2,34021221,34022261,1040
4850,CHI,0,34021291,34025201,3910
4851,FA1,6,34026086,34028466,2380
4852,CHI,0,34027106,34028856,1750
4853,FAE,5,34029161,34032071,2910
4854,FA1,12,34032261,34036041,3780
4855,CHI,0,34035891,34036591,700
4856,FAE,1,34036821,34040331,3510
4857,CHI,0,34038516,34039156,640
4858,CHI,0,34039446,34039996,550
4859,FA1,1,34039521,34040311,790
4860,CHI,0,34040496,34047076,6580
4861,FAE,0,34040506,34051416,10910
4862,FA1,1,34044831,34045571,740
4863,FA1,1,34050871,34051321,450
4864,FAE,9,34052476,34061766,9290
4865,CHI,0,34057521,34059361,1840
4866,FA1,10,34061651,34063701,2050
4867,FA1,12,34064256,34069906,5650
4868,CHI,0,34069296,34075786,6490
4869,FAE,0,34070041,34075071,5030
4870,FA1,8,34074596,34078036,3440
4871,FAE,0,34078536,34089416,10880
4872,FA1,2,34089556,34090256,700
4873,FA1,1,34091786,34092376,590
4874,FA1,7,34098901,34100761,1860
4875,FC1,1,34101341,34102311,970
4876,FA1,3,34102356,34103756,1400
4877,FC1,2,34103016,34104016,1000
4878,FA1,6,34103826,34105646,1820
4879,FA1,2,34105876,34106926,1050
4880,CHI,0,34112781,34113551,770
4881,FA1,5,34130316,34132146,1830
4882,CHI,0,34132201,34134081,1880
4883,CHI,0,34137141,34137871,730
4884,FC1,1,34138096,34138886,790
4885,FC1,5,34139321,34144411,5090
4886,CHI,0,34140616,34145526,4910
4887,FA1,9,34144921,34146811,1890
4888,FA1,25,34150016,34157396,7380
4889,CHI,0,34157526,34159496,1970
4890,FA1,7,34158701,34160241,1540
4891,FC1,2,34160191,34161371,1180
4892,FA1,2,34162361,34163381,1020
4893,FC1,1,34163731,34164351,620
4894,FA1,30,34165576,34172856,7280
4895,FC1,4,34175166,34177646,2480
4896,FA1,7,34177126,34178946,1820
4897,FA1,9,34178946,34181186,2240
4898,FC1,4,34181166,34182676,1510
4899,FA1,8,34182711,34185191,2480
4900,CHI,0,34188491,34189551,1060
4901,CHI,0,34194171,34195741,1570
4902,CHI,0,34196766,34200186,3420
4903,FA1,0,34210176,34211956,1780
4904,CHI,0,34211996,34220566,8570
4905,CHI,0,34223701,34225001,1300
4906,FA1,3,34229831,34231271,1440
4907,CHI,2,34231851,34232661,810
4908,CHI,0,34233146,34233936,790
4909,FA1,4,34233671,34234681,1010
4910,CHI,2,34235386,34236256,870
4911,FC1,2,34235386,34236256,870
4912,FA1,2,34236281,34237051,770
4913,FA1,11,34237446,34240626,3180
4914,FC1,1,34241356,34241806,450
4915,FA1,7,34242241,34244621,2380
4916,FC1,4,34246006,34248096,2090
4917,FA1,3,34248411,34250601,2190
4918,FC1,1,34250816,34251846,1030
4919,CHI,3,34251771,34253471,1700
4920,FA1,4,34253461,34255141,1680
4921,FC1,0,34255421,34256981,1560
4922,FA1,2,34256671,34257361,690
4923,FC1,1,34261066,34261606,540
4924,FA1,4,34262136,34264106,1970
4925,FC1,5,34263831,34266571,2740
4926,FA1,4,34266581,34268371,1790
4927,FA1,5,34268446,34269536,1090
4928,CHI,0,34277261,34277931,670
4929,FC1,0,34291766,34292616,850
4930,FA1,2,34292981,34295171,2190
4931,CHI,0,34295636,34298376,2740
4932,FC1,1,34298666,34299816,1150
4933,FA1,28,34299831,34308321,8490
4934,FC1,8,34309646,34312476,2830
4935,FA1,6,34313771,34315381,1610
4936,CHI,0,34315396,34316696,1300
4937,FC1,0,34316676,34317926,1250
4938,CHI,0,34319786,34323236,3450
4939,FA1,2,34324506,34325766,1260
4940,FA1,1,34326426,34327076,650
4941,FC1,1,34333401,34334211,810
4942,FC1,1,34346436,34347166,730
4943,FA1,3,34347301,34348991,1690
4944,FC1,6,34349036,34353896,4860
4945,FC1,9,34357686,34360896,3210
4946,FA1,9,34360921,34362561,1640
4947,FA1,6,34362721,34364921,2200
4948,FC1,3,34365251,34366971,1720
4949,FA1,9,34367131,34369121,1990
4950,FC1,7,34369536,34372156,2620
4951,FC1,7,34373746,34375536,1790
4952,FA1,1,34375531,34376201,670
4953,CHI,0,34376966,34377516,550
4954,FA1,8,34379511,34381481,1970
4955,CHI,0,34380446,34381496,1050
4956,FC1,1,34382526,34383526,1000
4957,FA1,11,34382891,34386151,3260
4958,FA1,9,34386221,34387981,1760
4959,FC1,2,34389711,34390381,670
4960,FA1,3,34390836,34391176,340
4961,FA1,3,34391466,34392526,1060
4962,CHI,0,34396516,34397106,590
4963,FC1,4,34399421,34400581,1160
4964,CHI,0,34403521,34404181,660
4965,CHI,0,34405261,34405491,230
4966,FA1,2,34405476,34406566,1090
4967,FA1,1,34406911,34407271,360
4968,CHI,0,34408201,34408481,280
4969,FA1,1,34408566,34408976,410
4970,CHI,0,34409406,34409746,340
4971,FA1,1,34409946,34410276,330
4972,CHI,0,34410621,34410911,290
4973,FA1,6,34410996,34411686,690
4974,CHI,0,34412711,34413371,660
4975,FA1,0,34414041,34414641,600
4976,CHI,0,34414971,34415751,780
